Filial,Placa_Veiculo,Descricao_POI,Data_Entrada,Data_Saida,Data_Atualizacao,Status,Duracao,Customer_Child_Id,Vehicle_Id,Fence_Id
RIBAS,SYD5G65,Agua Clara,06/08/2025 18:38:42,06/08/2025 18:46:46,06/08/2025 19:46:54,Saiu da cerca,8m,39450,595220,171261
RIBAS,SYD5G01,Patio Vazio INO,06/08/2025 16:57:57,06/08/2025 17:32:18,06/08/2025 19:46:49,Saiu da cerca,34m,39450,593678,185554
RIBAS,SYD5G38,Abastecimento Frotas RRP,06/08/2025 18:42:46,06/08/2025 18:43:55,06/08/2025 19:44:21,Saiu da cerca,1m,39450,583502,170896
RIBAS,SYD5G38,Buffer frotas ,06/08/2025 18:43:55,,06/08/2025 19:44:21,Entrou na cerca,,39450,583502,170884
RIBAS,SYD5G26,Enlonamento RRP,06/08/2025 18:41:50,06/08/2025 18:43:52,06/08/2025 19:44:01,Saiu da cerca,2m,39450,593026,184474
RIBAS,SYD5G64,Carregamento RRp,06/08/2025 18:41:45,06/08/2025 18:43:48,06/08/2025 19:43:56,Saiu da cerca,2m,39450,593910,169314
RIBAS,JDO4D13,Agua Clara,06/08/2025 18:22:43,06/08/2025 18:42:50,06/08/2025 19:43:00,Saiu da cerca,20m,44459,613207,171261
RIBAS,QTQ0F44,Carregamento RRp,06/08/2025 18:26:03,06/08/2025 18:37:49,06/08/2025 19:42:19,Saiu da cerca,11m,44459,610552,169314
RIBAS,SYD5G26,Carregamento RRp,06/08/2025 17:51:20,06/08/2025 18:39:37,06/08/2025 19:42:09,Saiu da cerca,48m,39450,593026,169314
RIBAS,SYD5G02,Agua Clara,06/08/2025 16:54:32,06/08/2025 18:40:07,06/08/2025 19:40:16,Saiu da cerca,1h 45m,39450,595190,171261
RIBAS,SYD5G02,PA AGUA CLARA,06/08/2025 17:09:54,06/08/2025 18:40:07,06/08/2025 19:40:16,Saiu da cerca,1h 30m,39450,595190,185766
RIBAS,SYD5F89,Agua Clara,06/08/2025 18:29:10,06/08/2025 18:37:52,06/08/2025 19:38:40,Saiu da cerca,8m,39450,586853,171261
RIBAS,SYD5F89,PA AGUA CLARA,06/08/2025 18:33:11,06/08/2025 18:37:52,06/08/2025 19:38:40,Saiu da cerca,4m,39450,586853,185766
FILIAL 16622,SYD5F88,Trajeto Posto,06/08/2025 18:32:47,06/08/2025 18:36:48,06/08/2025 19:36:58,Saiu da cerca,4m,16622,582309,171823
RIBAS,SYD5G38,Oficina JSL,05/08/2025 14:46:14,06/08/2025 18:34:41,06/08/2025 19:34:51,Saiu da cerca,1d 3h 48m,39450,583502,181600
FILIAL 16622,SYD5F88,POSTO DE ABASTECIMENTO,06/08/2025 18:25:17,06/08/2025 18:32:47,06/08/2025 19:32:54,Saiu da cerca,7m,16622,582309,115742
RIBAS,GBJ0J68,Agua Clara,06/08/2025 18:16:42,06/08/2025 18:31:45,06/08/2025 19:31:53,Saiu da cerca,15m,44459,611594,171261
RIBAS,SYD5G64,Carregamento RRp,06/08/2025 18:19:51,06/08/2025 18:30:57,06/08/2025 19:31:07,Saiu da cerca,11m,39450,593910,169314
RIBAS,QTQ0F44,Carregamento RRp,06/08/2025 17:49:17,06/08/2025 18:25:03,06/08/2025 19:29:20,Saiu da cerca,35m,44459,610552,169314
RIBAS,SYD5G28,Agua Clara,06/08/2025 18:12:14,06/08/2025 18:27:20,06/08/2025 19:27:28,Saiu da cerca,15m,39450,583457,171261
FILIAL 16622,SYD5F88,Fila abastecimento posto,06/08/2025 18:11:24,06/08/2025 18:25:17,06/08/2025 19:25:21,Saiu da cerca,13m,16622,582309,186959
RIBAS,SMG9B17,Carregamento RRp,06/08/2025 18:01:20,06/08/2025 18:24:17,06/08/2025 19:24:51,Saiu da cerca,22m,44459,613279,169314
RIBAS,SYD5G35,Agua Clara,06/08/2025 18:20:34,06/08/2025 18:24:37,06/08/2025 19:24:41,Saiu da cerca,4m,39450,595763,171261
RIBAS,SYD5G35,PA AGUA CLARA,06/08/2025 18:23:50,06/08/2025 18:24:37,06/08/2025 19:24:41,Saiu da cerca,0m,39450,595763,185766
FILIAL 16622,SYD5F94,Descarga TAP,06/08/2025 17:34:28,06/08/2025 18:18:39,06/08/2025 19:20:57,Saiu da cerca,44m,16622,586850,186956
FILIAL 16622,SYD5F94,FILA DESCARGA APT,06/08/2025 18:18:39,06/08/2025 18:19:56,06/08/2025 19:20:57,Saiu da cerca,1m,16622,586850,115514
RIBAS,SYL4A20,Carregamento RRp,06/08/2025 18:17:40,06/08/2025 18:20:44,06/08/2025 19:20:52,Saiu da cerca,3m,39450,595262,169314
FILIAL 16622,SYD5F94,FILA DESCARGA APT,06/08/2025 17:16:31,06/08/2025 17:34:28,06/08/2025 19:20:26,Saiu da cerca,17m,16622,586850,115514
RIBAS,SYD5G23,Carregamento Fabrica RRP,06/08/2025 16:08:20,06/08/2025 18:17:56,06/08/2025 19:18:04,Saiu da cerca,2h 9m,39450,595363,170885
RIBAS,SYD5G23,Enlonamento RRP,06/08/2025 18:12:37,06/08/2025 18:17:56,06/08/2025 19:18:04,Saiu da cerca,5m,39450,595363,184474
RIBAS,SYD5G31,Carregamento Fabrica RRP,06/08/2025 18:16:03,06/08/2025 18:17:06,06/08/2025 19:17:13,Saiu da cerca,1m,39450,595348,170885
RIBAS,SMG2D73,Agua Clara,06/08/2025 17:42:33,06/08/2025 18:15:46,06/08/2025 19:15:52,Saiu da cerca,33m,44459,612374,171261
RIBAS,SYD5G31,Carregamento Fabrica RRP,06/08/2025 18:12:47,06/08/2025 18:15:45,06/08/2025 19:15:52,Saiu da cerca,2m,39450,595348,170885
RIBAS,SYL4A20,Carregamento RRp,06/08/2025 18:09:37,06/08/2025 18:13:40,06/08/2025 19:13:45,Saiu da cerca,4m,39450,595262,169314
RIBAS,SYD5G50,Carregamento RRp,06/08/2025 18:11:27,06/08/2025 18:13:28,06/08/2025 19:13:34,Saiu da cerca,2m,39450,595409,169314
RIBAS,SYD5G44,Enlonamento RRP,06/08/2025 18:08:04,06/08/2025 18:13:03,06/08/2025 19:13:09,Saiu da cerca,4m,39450,586866,184474
RIBAS,SYE7D14,Abastecimento Frotas RRP,06/08/2025 18:05:10,06/08/2025 18:12:55,06/08/2025 19:13:04,Saiu da cerca,7m,39450,595766,170896
RIBAS,SYE7D14,Pro LOG,06/08/2025 18:05:10,06/08/2025 18:12:55,06/08/2025 19:13:04,Saiu da cerca,7m,39450,595766,185128
FILIAL 16622,SYD5F88,Trajeto Posto,06/08/2025 18:09:23,06/08/2025 18:11:24,06/08/2025 19:11:32,Saiu da cerca,2m,16622,582309,171823
RIBAS,SYD5G24,Patio Carregado INO,06/08/2025 16:59:38,06/08/2025 17:44:23,06/08/2025 19:11:27,Saiu da cerca,44m,39450,593003,185552
RIBAS,SYD5G67,Posto Mutum,06/08/2025 18:02:18,06/08/2025 18:05:18,06/08/2025 19:11:27,Saiu da cerca,3m,39450,593649,174412
RIBAS,SYD5F99,Posto Mutum,06/08/2025 18:07:49,06/08/2025 18:09:51,06/08/2025 19:11:22,Saiu da cerca,2m,39450,586848,174412
RIBAS,SYD5G10,Descarga Inocencia,06/08/2025 15:46:33,06/08/2025 18:09:30,06/08/2025 19:11:06,Saiu da cerca,2h 22m,39450,584960,171260
RIBAS,SYD5G10,Terminal Inocencia,06/08/2025 16:01:48,06/08/2025 18:09:30,06/08/2025 19:11:06,Saiu da cerca,2h 7m,39450,584960,185549
RIBAS,SYD5G10,Patio Carregado INO,06/08/2025 16:01:48,06/08/2025 18:09:30,06/08/2025 19:11:06,Saiu da cerca,2h 7m,39450,584960,185552
RIBAS,SYD5G00,Buffer frotas ,06/08/2025 18:09:23,,06/08/2025 19:10:00,Entrou na cerca,,39450,600094,170884
FILIAL 16622,SYD5F88,TRAJETO FABRICA X PA,06/08/2025 17:24:10,06/08/2025 18:09:23,06/08/2025 19:09:34,Saiu da cerca,45m,16622,582309,69017
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 3,06/08/2025 18:00:39,06/08/2025 18:04:44,06/08/2025 19:09:34,Saiu da cerca,4m,16622,589829,69023
RIBAS,SYD5G50,Buffer frotas ,06/08/2025 16:32:34,06/08/2025 18:09:25,06/08/2025 19:09:29,Saiu da cerca,1h 36m,39450,595409,170884
RIBAS,SYD5G00,Abastecimento Frotas RRP,06/08/2025 18:07:51,06/08/2025 18:09:12,06/08/2025 19:09:19,Saiu da cerca,1m,39450,600094,170896
RIBAS,SYD5G00,Pro LOG,06/08/2025 18:07:51,06/08/2025 18:09:12,06/08/2025 19:09:19,Saiu da cerca,1m,39450,600094,185128
RIBAS,SYL5J47,Agua Clara,06/08/2025 18:06:46,06/08/2025 18:08:43,06/08/2025 19:08:54,Saiu da cerca,1m,39450,595224,171261
RIBAS,SYD5G31,Buffer frotas ,06/08/2025 16:30:35,06/08/2025 18:08:41,06/08/2025 19:08:49,Saiu da cerca,1h 38m,39450,595348,170884
RIBAS,SYD5G04,Descarga Inocencia,06/08/2025 16:09:45,06/08/2025 18:08:30,06/08/2025 19:08:34,Saiu da cerca,1h 58m,39450,586846,171260
FILIAL 16622,SYD5G60,SELVIRIA,06/08/2025 15:35:57,06/08/2025 15:38:35,06/08/2025 19:07:17,Saiu da cerca,2m,16622,584818,51127
RIBAS,RWF6G80,Manutenção Campo Grande,06/08/2025 17:24:24,06/08/2025 18:05:42,06/08/2025 19:04:39,Saiu da cerca,41m,44459,611435,178299
RIBAS,SYL5J47,Agua Clara,06/08/2025 17:54:42,06/08/2025 18:04:34,06/08/2025 19:04:39,Saiu da cerca,9m,39450,595224,171261
RIBAS,SYD5G44,Buffer frotas ,06/08/2025 14:36:17,06/08/2025 18:04:14,06/08/2025 19:04:24,Saiu da cerca,3h 27m,39450,586866,170884
RIBAS,SYD5G23,Enlonamento RRP,06/08/2025 17:51:28,06/08/2025 18:03:34,06/08/2025 19:03:48,Saiu da cerca,12m,39450,595363,184474
RIBAS,SYL4A18,Agua Clara,06/08/2025 17:54:53,06/08/2025 18:02:56,06/08/2025 19:03:02,Saiu da cerca,8m,39450,595189,171261
RIBAS,SYD5G00,Abastecimento Frotas RRP,06/08/2025 18:01:03,06/08/2025 18:01:56,06/08/2025 19:02:01,Saiu da cerca,0m,39450,600094,170896
RIBAS,SYD5G00,Pro LOG,06/08/2025 18:01:03,06/08/2025 18:01:56,06/08/2025 19:02:01,Saiu da cerca,0m,39450,600094,185128
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 3,06/08/2025 17:35:37,06/08/2025 17:57:19,06/08/2025 18:58:49,Saiu da cerca,21m,16622,589829,69023
RIBAS,SMG9C17,Carregamento RRp,06/08/2025 17:56:30,06/08/2025 17:58:32,06/08/2025 18:58:39,Saiu da cerca,2m,44459,613399,169314
FILIAL 16622,SYD5G39,PB Lopes,06/08/2025 16:59:03,06/08/2025 17:58:23,06/08/2025 18:58:28,Saiu da cerca,59m,16622,621364,181601
RIBAS,SYD5G16,Descarga Inocencia,06/08/2025 15:53:27,06/08/2025 17:58:12,06/08/2025 18:58:18,Saiu da cerca,2h 4m,39450,595366,171260
RIBAS,SYD5G16,Terminal Inocencia,06/08/2025 17:37:35,06/08/2025 17:52:10,06/08/2025 18:57:23,Saiu da cerca,14m,39450,595366,185549
RIBAS,SYD5G16,Patio Carregado INO,06/08/2025 17:39:29,06/08/2025 17:52:10,06/08/2025 18:57:23,Saiu da cerca,12m,39450,595366,185552
RIBAS,SYE7D10,Buffer frotas ,06/08/2025 17:48:17,06/08/2025 17:57:01,06/08/2025 18:57:09,Saiu da cerca,8m,39450,600021,170884
RIBAS,SYE7D14,Oficina JSL,06/08/2025 06:31:03,06/08/2025 17:56:35,06/08/2025 18:56:42,Saiu da cerca,11h 25m,39450,595766,181600
RIBAS,SMG9E17,Patio Carregado INO,06/08/2025 17:25:21,06/08/2025 17:47:03,06/08/2025 18:56:41,Saiu da cerca,21m,44459,613210,185552
RIBAS,SYL4A20,Carregamento RRp,06/08/2025 17:48:42,06/08/2025 17:52:29,06/08/2025 18:52:37,Saiu da cerca,3m,39450,595262,169314
RIBAS,SYD5G20,Agua Clara,06/08/2025 17:42:31,06/08/2025 17:51:36,06/08/2025 18:51:46,Saiu da cerca,9m,39450,595768,171261
RIBAS,SYD5G23,Carregamento RRp,06/08/2025 17:14:39,06/08/2025 17:51:28,06/08/2025 18:51:40,Saiu da cerca,36m,39450,595363,169314
RIBAS,SMG5F48,Buffer frotas ,06/08/2025 17:09:53,06/08/2025 17:51:21,06/08/2025 18:51:30,Saiu da cerca,41m,44459,616897,170884
RIBAS,SYD5G64,Carregamento RRp,06/08/2025 17:47:06,06/08/2025 17:50:42,06/08/2025 18:50:55,Saiu da cerca,3m,39450,593910,169314
RIBAS,SMG9C17,Buffer frotas ,06/08/2025 16:46:58,06/08/2025 17:50:29,06/08/2025 18:50:34,Saiu da cerca,1h 3m,44459,613399,170884
RIBAS,SYD5G04,Terminal Inocencia,06/08/2025 16:09:45,06/08/2025 17:44:22,06/08/2025 18:50:24,Saiu da cerca,1h 34m,39450,586846,185549
RIBAS,SYD5G04,Desc. INO,06/08/2025 17:17:42,06/08/2025 17:44:22,06/08/2025 18:50:24,Saiu da cerca,26m,39450,586846,185561
RIBAS,SYD5G04,Descarga INO,06/08/2025 16:51:22,06/08/2025 17:35:47,06/08/2025 18:47:41,Saiu da cerca,44m,39450,586846,169315
RIBAS,SYE7D10,Carregamento Fabrica RRP,06/08/2025 17:26:41,06/08/2025 17:47:31,06/08/2025 18:47:35,Saiu da cerca,20m,39450,600021,170885
RIBAS,SYE7D10,Enlonamento RRP,06/08/2025 17:44:58,06/08/2025 17:47:31,06/08/2025 18:47:35,Saiu da cerca,2m,39450,600021,184474
RIBAS,SYE7D13,Descarga Inocencia,06/08/2025 15:48:39,06/08/2025 17:45:18,06/08/2025 18:47:30,Saiu da cerca,1h 56m,39450,600023,171260
RIBAS,SYE7D13,Terminal Inocencia,06/08/2025 17:19:34,06/08/2025 17:42:17,06/08/2025 18:47:25,Saiu da cerca,22m,39450,600023,185549
RIBAS,SYE7D13,Patio Carregado INO,06/08/2025 17:21:38,06/08/2025 17:42:17,06/08/2025 18:47:25,Saiu da cerca,20m,39450,600023,185552
RIBAS,SYD5G04,Patio Vazio INO,06/08/2025 16:51:22,06/08/2025 17:17:42,06/08/2025 18:46:19,Saiu da cerca,26m,39450,586846,185554
RIBAS,QTQ0F44,Carregamento RRp,06/08/2025 17:20:16,06/08/2025 17:40:32,06/08/2025 18:44:57,Saiu da cerca,20m,44459,610552,169314
RIBAS,SYD5G33,Buffer frotas ,06/08/2025 17:31:07,06/08/2025 17:44:37,06/08/2025 18:44:47,Saiu da cerca,13m,39450,593023,170884
RIBAS,SYD5G16,Descarga INO,06/08/2025 17:37:35,06/08/2025 17:39:29,06/08/2025 18:42:54,Saiu da cerca,1m,39450,595366,169315
RIBAS,SYD5G16,Desc. INO,06/08/2025 17:37:35,06/08/2025 17:39:29,06/08/2025 18:42:54,Saiu da cerca,1m,39450,595366,185561
RIBAS,SYD5G16,Terminal Inocencia,06/08/2025 15:56:41,06/08/2025 17:35:16,06/08/2025 18:42:49,Saiu da cerca,1h 38m,39450,595366,185549
RIBAS,SYD5G16,Descarga INO,06/08/2025 16:44:32,06/08/2025 17:35:16,06/08/2025 18:42:49,Saiu da cerca,50m,39450,595366,169315
RIBAS,SYD5G16,Desc. INO,06/08/2025 16:58:14,06/08/2025 17:35:16,06/08/2025 18:42:49,Saiu da cerca,37m,39450,595366,185561
RIBAS,SYE7D10,Enlonamento RRP,06/08/2025 17:28:37,06/08/2025 17:42:06,06/08/2025 18:42:13,Saiu da cerca,13m,39450,600021,184474
RIBAS,SYL4A20,Carregamento RRp,06/08/2025 17:27:50,06/08/2025 17:40:30,06/08/2025 18:40:36,Saiu da cerca,12m,39450,595262,169314
RIBAS,SYD5G16,Patio Vazio INO,06/08/2025 16:44:32,06/08/2025 16:58:14,06/08/2025 18:38:49,Saiu da cerca,13m,39450,595366,185554
RIBAS,SYD5G19,Agua Clara,06/08/2025 14:56:23,06/08/2025 17:37:52,06/08/2025 18:37:58,Saiu da cerca,2h 41m,39450,595390,171261
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 2,06/08/2025 16:36:58,06/08/2025 17:35:37,06/08/2025 18:37:53,Saiu da cerca,58m,16622,589829,69021
RIBAS,SMG6H57,Abastecimento Frotas RRP,06/08/2025 17:29:22,06/08/2025 17:37:26,06/08/2025 18:37:32,Saiu da cerca,8m,44459,616812,170896
RIBAS,SMG6H57,Pro LOG,06/08/2025 17:29:22,06/08/2025 17:37:26,06/08/2025 18:37:32,Saiu da cerca,8m,44459,616812,185128
RIBAS,SYD5G62,Agua Clara,06/08/2025 17:27:41,06/08/2025 17:36:42,06/08/2025 18:36:47,Saiu da cerca,9m,39450,582326,171261
RIBAS,SYD5G26,Carregamento RRp,06/08/2025 17:29:58,06/08/2025 17:34:15,06/08/2025 18:34:23,Saiu da cerca,4m,39450,593026,169314
RIBAS,SYD5G67,Agua Clara,06/08/2025 16:02:44,06/08/2025 17:33:53,06/08/2025 18:34:02,Saiu da cerca,1h 31m,39450,593649,171261
RIBAS,SYD5G67,PA AGUA CLARA,06/08/2025 16:13:49,06/08/2025 17:33:53,06/08/2025 18:34:02,Saiu da cerca,1h 20m,39450,593649,185766
RIBAS,SYE4C10,Descarga Inocencia,06/08/2025 15:09:14,06/08/2025 17:33:47,06/08/2025 18:33:57,Saiu da cerca,2h 24m,39450,595765,171260
RIBAS,SYD5G64,Carregamento RRp,06/08/2025 17:31:47,06/08/2025 17:33:48,06/08/2025 18:33:57,Saiu da cerca,2m,39450,593910,169314
RIBAS,SYD5G19,PA AGUA CLARA,06/08/2025 16:01:07,06/08/2025 17:33:21,06/08/2025 18:33:31,Saiu da cerca,1h 32m,39450,595390,185766
RIBAS,SYE7D10,Carregamento RRp,06/08/2025 17:26:41,06/08/2025 17:28:37,06/08/2025 18:32:20,Saiu da cerca,1m,39450,600021,169314
RIBAS,SYE7D10,Carregamento Fabrica RRP,06/08/2025 15:20:08,06/08/2025 17:26:10,06/08/2025 18:32:15,Saiu da cerca,2h 6m,39450,600021,170885
RIBAS,SYE7D10,Carregamento RRp,06/08/2025 17:08:56,06/08/2025 17:26:10,06/08/2025 18:32:15,Saiu da cerca,17m,39450,600021,169314
RIBAS,SYD5G33,Abastecimento Frotas RRP,06/08/2025 17:18:03,06/08/2025 17:31:07,06/08/2025 18:31:14,Saiu da cerca,13m,39450,593023,170896
RIBAS,SYD5G33,Pro LOG,06/08/2025 17:18:03,06/08/2025 17:31:07,06/08/2025 18:31:14,Saiu da cerca,13m,39450,593023,185128
RIBAS,SYD5G64,Enlonamento RRP,06/08/2025 17:23:12,06/08/2025 17:29:39,06/08/2025 18:29:47,Saiu da cerca,6m,39450,593910,184474
RIBAS,SYD5G48,Agua Clara,06/08/2025 13:24:47,06/08/2025 17:29:00,06/08/2025 18:29:11,Saiu da cerca,4h 4m,39450,584793,171261
RIBAS,SYD5G48,PA AGUA CLARA,06/08/2025 13:34:53,06/08/2025 17:29:00,06/08/2025 18:29:11,Saiu da cerca,3h 54m,39450,584793,185766
RIBAS,SMG9B17,Carregamento RRp,06/08/2025 17:26:47,06/08/2025 17:27:45,06/08/2025 18:28:51,Saiu da cerca,0m,44459,613279,169314
RIBAS,SYD5G30,Agua Clara,06/08/2025 14:33:29,06/08/2025 17:27:10,06/08/2025 18:27:18,Saiu da cerca,2h 53m,39450,612652,171261
RIBAS,SYE7D13,Terminal Inocencia,06/08/2025 15:48:39,06/08/2025 17:17:04,06/08/2025 18:25:57,Saiu da cerca,1h 28m,39450,600023,185549
RIBAS,SYE7D13,Desc. INO,06/08/2025 16:41:45,06/08/2025 17:17:04,06/08/2025 18:25:57,Saiu da cerca,35m,39450,600023,185561
RIBAS,SYL4A20,Carregamento RRp,06/08/2025 17:23:49,06/08/2025 17:25:50,06/08/2025 18:25:57,Saiu da cerca,2m,39450,595262,169314
RIBAS,SYE7D13,Descarga INO,06/08/2025 17:15:48,06/08/2025 17:17:04,06/08/2025 18:25:57,Saiu da cerca,1m,39450,600023,169315
RIBAS,SYE7D13,Descarga INO,06/08/2025 17:19:34,06/08/2025 17:21:38,06/08/2025 18:25:57,Saiu da cerca,2m,39450,600023,169315
RIBAS,SYE7D13,Desc. INO,06/08/2025 17:19:34,06/08/2025 17:21:38,06/08/2025 18:25:57,Saiu da cerca,2m,39450,600023,185561
RIBAS,SYE7D13,Descarga INO,06/08/2025 16:40:27,06/08/2025 17:12:36,06/08/2025 18:25:51,Saiu da cerca,32m,39450,600023,169315
RIBAS,SMG9D17,Patio Carregado INO,06/08/2025 17:02:43,06/08/2025 17:20:00,06/08/2025 18:25:46,Saiu da cerca,17m,44459,613394,185552
RIBAS,SYD5G65,Buffer frotas ,06/08/2025 17:18:09,06/08/2025 17:25:29,06/08/2025 18:25:36,Saiu da cerca,7m,39450,595220,170884
RIBAS,FOW8J57,Agua Clara,06/08/2025 17:15:07,06/08/2025 17:25:13,06/08/2025 18:25:26,Saiu da cerca,10m,44459,611593,171261
RIBAS,QTQ0F44,Buffer frotas ,06/08/2025 13:10:21,06/08/2025 17:20:16,06/08/2025 18:25:06,Saiu da cerca,4h 9m,44459,610552,170884
FILIAL 16622,SYD5F88,TRAJETO PA X APARECIDA 1,06/08/2025 17:21:09,06/08/2025 17:24:10,06/08/2025 18:24:20,Saiu da cerca,3m,16622,582309,69019
RIBAS,SYE7D13,Patio Vazio INO,06/08/2025 16:40:27,06/08/2025 16:41:45,06/08/2025 18:22:42,Saiu da cerca,1m,39450,600023,185554
RIBAS,SYE7D13,Patio Carregado INO,06/08/2025 15:48:39,06/08/2025 16:40:27,06/08/2025 18:22:02,Saiu da cerca,51m,39450,600023,185552
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 3,06/08/2025 17:15:09,06/08/2025 17:19:13,06/08/2025 18:21:46,Saiu da cerca,4m,16622,586850,69023
RIBAS,SYD5G30,PA AGUA CLARA,06/08/2025 14:37:30,06/08/2025 17:21:08,06/08/2025 18:21:16,Saiu da cerca,2h 43m,39450,612652,185766
FILIAL 16622,SYD5F88,PA Celulose,06/08/2025 16:03:20,06/08/2025 17:21:09,06/08/2025 18:21:16,Saiu da cerca,1h 17m,16622,582309,94377
FILIAL 16622,TJM9E93,TRAJETO PA X APARECIDA 1,06/08/2025 17:20:12,06/08/2025 17:21:00,06/08/2025 18:21:16,Saiu da cerca,0m,16622,621324,69019
FILIAL 16622,TJM9E93,TRAJETO PA,06/08/2025 17:16:59,06/08/2025 17:20:12,06/08/2025 18:20:19,Saiu da cerca,3m,16622,621324,69013
RIBAS,SMH0F11,Descarga Inocencia,06/08/2025 15:09:28,06/08/2025 17:19:32,06/08/2025 18:19:39,Saiu da cerca,2h 10m,44459,618629,171260
RIBAS,SYD5G64,Buffer frotas ,06/08/2025 15:51:13,06/08/2025 17:19:11,06/08/2025 18:19:18,Saiu da cerca,1h 27m,39450,593910,170884
RIBAS,RWB3C06,Descarga Inocencia,06/08/2025 15:04:52,06/08/2025 17:18:57,06/08/2025 18:19:08,Saiu da cerca,2h 14m,44459,610501,171260
RIBAS,SYD5F91,Agua Clara,06/08/2025 15:18:10,06/08/2025 17:18:25,06/08/2025 18:18:27,Saiu da cerca,2h 0m,39450,593043,171261
RIBAS,SYD5G65,Carregamento Fabrica RRP,06/08/2025 17:04:12,06/08/2025 17:18:09,06/08/2025 18:18:14,Saiu da cerca,13m,39450,595220,170885
RIBAS,SYD5F99,Buffer frotas ,06/08/2025 17:05:50,06/08/2025 17:17:47,06/08/2025 18:17:56,Saiu da cerca,11m,39450,586848,170884
RIBAS,SYD5G26,Carregamento RRp,06/08/2025 17:14:43,06/08/2025 17:16:51,06/08/2025 18:17:26,Saiu da cerca,2m,39450,593026,169314
FILIAL 16622,TJM9E93,PA Celulose,06/08/2025 16:02:21,06/08/2025 17:16:59,06/08/2025 18:17:05,Saiu da cerca,1h 14m,16622,621324,94377
RIBAS,RWB3C06,Terminal Inocencia,06/08/2025 15:08:42,06/08/2025 17:14:55,06/08/2025 18:16:04,Saiu da cerca,2h 6m,44459,610501,185549
RIBAS,RWB3C06,Patio Carregado INO,06/08/2025 16:51:41,06/08/2025 17:14:55,06/08/2025 18:16:04,Saiu da cerca,23m,44459,610501,185552
RIBAS,SYE4C10,Terminal Inocencia,06/08/2025 15:14:20,06/08/2025 17:15:50,06/08/2025 18:15:59,Saiu da cerca,2h 1m,39450,595765,185549
RIBAS,SYE4C10,Patio Carregado INO,06/08/2025 17:05:29,06/08/2025 17:15:50,06/08/2025 18:15:59,Saiu da cerca,10m,39450,595765,185552
RIBAS,RWB3C06,Desc. INO,06/08/2025 15:33:10,06/08/2025 16:51:41,06/08/2025 18:15:54,Saiu da cerca,1h 18m,44459,610501,185561
RIBAS,RWB3C06,Descarga INO,06/08/2025 16:49:40,06/08/2025 16:51:41,06/08/2025 18:15:54,Saiu da cerca,2m,44459,610501,169315
RIBAS,RWB3C06,Descarga INO,06/08/2025 15:22:18,06/08/2025 16:38:28,06/08/2025 18:15:48,Saiu da cerca,1h 16m,44459,610501,169315
RIBAS,SMH0F11,Terminal Inocencia,06/08/2025 15:09:28,06/08/2025 17:15:29,06/08/2025 18:15:38,Saiu da cerca,2h 6m,44459,618629,185549
RIBAS,SMH0F11,Patio Carregado INO,06/08/2025 16:57:59,06/08/2025 17:15:29,06/08/2025 18:15:38,Saiu da cerca,17m,44459,618629,185552
RIBAS,RWB3C06,Patio Vazio INO,06/08/2025 15:22:18,06/08/2025 15:33:10,06/08/2025 18:15:33,Saiu da cerca,10m,44459,610501,185554
RIBAS,RWB3C06,Patio Carregado INO,06/08/2025 15:08:42,06/08/2025 15:22:18,06/08/2025 18:15:23,Saiu da cerca,13m,44459,610501,185552
RIBAS,SYL4A20,Carregamento RRp,06/08/2025 17:11:54,06/08/2025 17:13:58,06/08/2025 18:14:11,Saiu da cerca,2m,39450,595262,169314
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 3,06/08/2025 16:46:21,06/08/2025 17:11:34,06/08/2025 18:11:38,Saiu da cerca,25m,16622,586850,69023
RIBAS,SYD5G23,Carregamento RRp,06/08/2025 16:52:14,06/08/2025 17:10:56,06/08/2025 18:11:02,Saiu da cerca,18m,39450,595363,169314
RIBAS,SYE4C10,Desc. INO,06/08/2025 16:39:26,06/08/2025 17:03:27,06/08/2025 18:10:16,Saiu da cerca,24m,39450,595765,185561
RIBAS,SYE4C10,Descarga INO,06/08/2025 17:03:27,06/08/2025 17:05:29,06/08/2025 18:10:16,Saiu da cerca,2m,39450,595765,169315
RIBAS,SYE4C10,Patio Vazio INO,06/08/2025 17:03:27,06/08/2025 17:05:29,06/08/2025 18:10:16,Saiu da cerca,2m,39450,595765,185554
RIBAS,SMG9B17,Enlonamento RRP,06/08/2025 17:01:34,06/08/2025 17:09:36,06/08/2025 18:10:12,Saiu da cerca,8m,44459,613279,184474
RIBAS,SYD5G65,Enlonamento RRP,06/08/2025 17:05:46,06/08/2025 17:09:50,06/08/2025 18:09:55,Saiu da cerca,4m,39450,595220,184474
RIBAS,SYD5F89,Buffer frotas ,06/08/2025 16:56:30,06/08/2025 17:09:04,06/08/2025 18:09:14,Saiu da cerca,12m,39450,586853,170884
RIBAS,SMG5F48,Abastecimento Frotas RRP,06/08/2025 16:56:35,06/08/2025 17:08:35,06/08/2025 18:08:49,Saiu da cerca,12m,44459,616897,170896
RIBAS,SMG5F48,Pro LOG,06/08/2025 16:57:15,06/08/2025 17:08:35,06/08/2025 18:08:49,Saiu da cerca,11m,44459,616897,185128
